	cuizhaoyan	T386615	T4511947	T4546812	T4708931	T4771295	T4885622	T4978370	T5309201	T5356332	T5383979	T5392952	T5402558	T5404288	T5406460	T5407014	T5407024	T5411329	T5411337	T5412670	T5413224	T5414072	T5415755	T5415787	T5416619	T5418386	T5424389	T5425858	T5426822	T5427019	T5430860	T5433863	T5434631	T5436097	T5444043	T5445007	T5445301	T5450212	T5450491	T5453600	T5455039	T5462005	T5468269	T5468282	T5471149	T5513320	T5558516	T5558703	T5559825	T5564869	T5581107	T5581599	T5584547
ab47e4d7aa6712521cd925306c175012	0	0	0	0	0.00030283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
377ad3b36c1ca968a6644d5ebd98ec29	0	0	0	0	0.00030283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31d30a61d0f9c5232f5f7591e410770b	0	0	0	0	0	0	0	0.000325256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93cb5fc9e5a90296545d7133466a566a	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194045	0	0	0	0	0	0	0	0	0	0	0.000120111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32db61d7162fa7a633b5a6f2da43b86a	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82E-05	0	2.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000257832	0
43049aaf339d8b62372385b93d425dbe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000325117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ccf0cf9af3adbca0ea1fe3304d2c9a9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000332054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290ee929960055dc1873388620dee674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000220751	0	0	0	0	0	0	0	0	0	0	0	0
67edf2d6a62a0ef9220eb9f5a11b90a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000415552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f03ab6bba535e9d6ba4b9ea4645f971d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000331675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
058ccf16d67086b59830847f0551b4d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7448000a46d809cf3948c0a1c8f2652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acc60584f60123bd8cd38603d67a5c21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244326	0	0	0	0	0	0	0	0	0	0	0.000119541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2654e97e77c27329d8ac611bb1de2f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18dce11d860aca346ed3fe433f635b72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3eaf841a0141a316a0ba8c4e5c873c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a54edc06fe1d035d91206b14f4f0c1d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df9b141ca2d4887122237682be414ce7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000281126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3667f114f71703b49ccba65401d9792b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000264245	0	0	0	0	0	0	0	0	7.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b7ac71faf2a4426250951b78e7a180d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000298574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bbff6c986b2bb0fc190820576ce2a847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000298574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c054220330c5629d571a2d0429bafcfc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.81E-05	0	0
9668f164c00907348416603d77629ff3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c0d2093c4300392e6977ca7b7d1d99a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000353294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46cf4ecad79f176dd53b447dc58ef908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc6ac15239ffd7e38c336a56334b03e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000335528	0	0	0	0	0	0	0	0	0	0	0	0	0
04238fdd0bc2c3413d4e647602c84e1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000335528	0	0	0	0	0	0	0	0	0	0	0	0	0
cd8e51f9c8f65170a8cccdfad3191c29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271039	0	0	0	0	0	0	0	0	0	0	0
fc54dd9c3ce5e0f45a087e29ace17559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271039	0	0	0	0	0	0	0	0	0	0	0
ad4d832f389b5b8cad559f8e50976e3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296648	0	0	0	0	0	0	0	0	0	0
2a3313b27151e704a1d95d9f78cd6ba7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296648	0	0	0	0	0	0	0	0	0	0
423719b4a45e84673eab76d2f346079d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397101	0	0	0	0	0	0	0	0
757cd1b80bbea4e65cd0bd3daab1f333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397101	0	0	0	0	0	0	0	0
9b06f2c5bbe941a9ecc5b3275714e6d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034917	0	0	0	0	0	0
2a397920931b262760fcf94d06c3dce3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000347026	0	0	0	0	0
88fd17c27827296918263312b717b960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044389
9e49f810a9dcc9ccdf6fb97369ddab7f	0.000305785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372ae629e0e814006b173bc6183dcfcb	0.000305785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13a332f40bb241884b41821fbddfdd0f	0.000122314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166864	0	0	0	0	0	0	0	0	0	0
8d0b2f0f41bbe5e685e91ab422202baa	0	0.000147094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c787e85e2661ac3cdfe9989db4fdac3	0	0.000128707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb17c02110b8cbcbd69d6bf5630b8651	0	0	0.000286922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6bc3baa792ccc20e414b9e595958d25b	0	0	0	0.000302981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
473c7b0d2cc0e51023f02d0ef09637dc	0	0	0	0	0	0.000109019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.55E-05	0	0	0	0	0	0
e9e31351b14929213a688b122e6864b5	0	0	0	0	0	0	8.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.42E-05	0	0	0	0	0	0	0	0.000102793	0	0
c957fbf00a6edab9a65cb3b9b574122d	0	0	0	0	0	0	0	0.000304928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64327ff6daf3f5e2a571435dc6251381	0	0	0	0	0	0	0	0	0.00017572	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ebc07151f83f735fee4bbe810709d95	0	0	0	0	0	0	0	0	0	0	0.000315424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76f41c6260588be7a49f7c248c6a8ae4	0	0	0	0	0	0	0	0	0	0	0	0	6.00E-05	0	0	0	0	0	0.000110126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
0bd576e73311f58d7e96b0b276271952	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000264606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07a12adf83bcf18d8151db2b6ab77010	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000264606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8690e2c025f2264dd607443a8e9b35ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000264606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed008e1396561f6080811d730dd49083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
024e8a91d340a00c140082faa331d1cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4aa1ca4d20533451493ee38c9c39afbb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da50e8a1af2b52f2ee8a532b61546932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
f4f624a668c398c19a665944ea4a6d61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d65c631dfa347bbde0948706586febbd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000310945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e119af41926e92ea3c9015fbbae40ae7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000275315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
796ce84d872f779a7f3701f748e0a36b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000343006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c7aeefa8ba28bd5d56f9126a248382b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000366488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d34f6f7705137d941b5bc351dcc24a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238bc60f6f77b4858510a78e960be757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3391e09d7cb7a317f16099863cd3a63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ade85bd71ea20de823c812abfe0868bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000360334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3abdc6f95a3f237850fba524610a2f7d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000360334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c8d29c1a27f0caff874d20bca6891afc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000360334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9371d86d3d0a75c0ee31def233ebe50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000360334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d88991526aa829ce3fb660e028d36f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d509b001055211f8f11eb20063889046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138192	0	0	0	0	0	0	0	0	0.000218044	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e52b083f1d394b5cbe6c5707ec7f169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000283409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4872847c91fadc0f0cfb3b1defcfa27e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000331126	0	0	0	0	0	0	0	0	0	0	0	0
8180aaf870c04da49c597d4562b00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254099	0	0	0	0	0	0	0	0	0	0	0
4bc2b0dad86e29205f068a671ebccba0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000278107	0	0	0	0	0	0	0	0	0	0
5d0922f2cc2df7903de39fbeb0e288b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000372282	0	0	0	0	0	0	0	0
4ccae97b9e175fe4607b0a85465c258e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000372282	0	0	0	0	0	0	0	0
473ce1ceccfa0c3218ccdaad279e431a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000364609	0	0	0	0	0	0	0
ec038f355a18905c7971ae69fcd1068b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000327347	0	0	0	0	0	0
d68b088045cdbe73314d13cecca5f4b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000327347	0	0	0	0	0	0
a4484448139623a6f2a20fb00ffb6ca1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000308648	0	0	0	0
828af93871eb9d3c85041a1f562aa12e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000308648	0	0	0	0
89da92490ed359d112af6d6185d2bcf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000416146
325b38d6021789f88054f2596644c791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000416146
441a792e6c672e631099a5d1e8bb432b	0	0.000202254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.17E-05	0	0	0	0
d3e7d8522f0293c3fd0e0c2f7c4ddd47	0	9.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e71886a89ce99d190e97c128f78cb29	0	0	0.000267794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f61d5ad0e4670d35cf978c3e6a0b0a2f	0	0	0.000267794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d2b57f8fb7ff62d326b8acebbac25cc	0	0	0.000267794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ff30a1d4d01270142462eeda73fa237	0	0	0	0.000282783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6fffc960199548ca6506de0400c7a864	0	0	0	0	0.000264976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e45e9f18f20633c584d0232814f451a	0	0	0	0	0.000264976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13b98c74df4e354ba05a21f8667aa9cd	0	0	0	0	0	0	0	0	0	0	0	0	0.000280151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c81126bcffbfe11bd957663ad2a7726c	0	0	0	0	0	0	0	0	0	0	0	0	0.000280151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6610af863258f385760bd921234fb3a1	0	0	0	0	0	0	0	0	0	0	0	0	0.000280151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135316004108d602551169cb58edad98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f36283360314bf8947d02ddfad97e1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6185aac6840343091b8e0d65767d8ccb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d57aa42899a16c33bc2f06ec3a8a20a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0acaf7fcac38104c47f17fb298beb6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000363608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619b407ecff76294a73b958cb34c63e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000363608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02e345bb061fb5d13c926cb6e30d6164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c0554f12d5d8db362e2117c49a483db0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d02355e8ca2ec57a92dc27320b917122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000256961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
